Customer_ID,Gender,Age,Country,Subscription_Plan,Monthly_Charges,Account_Age_Months,Watch_Hours_Per_Month,Favorite_Genre,Devices_Used,Profiles_Created,Downloads_Per_Month,Support_Tickets,Payment_Failures,Last_Login_Days_Ago,Satisfaction_Score,Auto_Renewal,Churn,Age_Category
CUST17532,Male,36 ,UK,Premium,649,7,55,Drama,5,1,20,3,2,68,5,No,No,Adult
CUST17533,Male,62 ,USA,Premium,649,18,37,Documentary,3,4,22,1,0,10,4,Yes,No,Senior
CUST17534,Female,46 ,USA,Basic,199,51,30,Drama,2,2,14,7,2,64,6,No,No,Middle Aged
CUST17535,Female,47 ,Australia,Standard,499,41,46,Drama,1,3,3,3,3,21,9,Yes,No,Middle Aged
CUST17536,Male,68 ,Germany,Basic,199,1,20,Sci-Fi,2,1,49,2,4,50,10,Yes,Yes,Senior
CUST17537,Female,29 ,Australia,Premium,649,33,63,Documentary,3,5,30,8,0,111,5,No,No,Adult
CUST17538,Female,45 ,India,Standard,499,5,43,Drama,1,1,49,5,5,28,4,No,Yes,Middle Aged
CUST17539,Female,30 ,UK,Basic,199,61,36,Sci-Fi,2,5,36,1,2,68,5,Yes,No,Adult
CUST17540,Male,50 ,USA,Basic,199,61,56,Documentary,5,2,26,2,2,84,6,No,No,Middle Aged
CUST17541,Female,42 ,USA,Standard,499,28,37,Romance,5,1,26,4,0,32,3,Yes,No,Middle Aged
CUST17542,Female,23 ,France,Standard,499,9,16,Horror,4,4,50,4,2,76,5,No,No,Young
CUST17543,Female,61 ,UK,Standard,499,45,11,Drama,1,3,46,6,4,55,9,No,Yes,Senior
CUST17544,Female,48 ,USA,Premium,649,64,42,Documentary,5,2,23,4,5,60,5,No,Yes,Middle Aged
CUST17545,Female,69 ,USA,Basic,199,6,38,Romance,2,1,45,7,0,86,3,No,Yes,Senior
CUST17546,Male,69 ,Germany,Premium,649,69,56,Documentary,1,5,26,3,4,102,7,Yes,Yes,Senior
CUST17547,Male,37 ,Germany,Premium,649,50,39,Horror,4,5,36,3,5,22,8,No,No,Adult
CUST17548,Male,51 ,France,Basic,199,2,51,Sci-Fi,4,3,28,8,5,118,2,No,Yes,Middle Aged
CUST17549,Male,52 ,Brazil,Premium,649,45,43,Drama,2,1,10,4,1,74,9,Yes,No,Middle Aged
CUST17550,Male,34 ,Japan,Basic,199,65,34,Comedy,1,1,32,6,4,16,4,Yes,Yes,Adult
CUST17551,Female,41 ,Australia,Standard,499,66,71,Documentary,4,1,24,6,1,66,3,No,Yes,Middle Aged
CUST17552,Female,49 ,UK,Standard,499,19,73,Thriller,1,3,7,7,5,15,7,Yes,No,Middle Aged
CUST17553,Female,49 ,Australia,Basic,199,69,23,Action,5,5,48,6,3,24,9,No,No,Middle Aged
CUST17554,Male,34 ,Japan,Standard,499,1,18,Sci-Fi,2,5,15,8,5,77,1,Yes,Yes,Adult
CUST17555,Male,34 ,South Korea,Standard,499,42,65,Documentary,2,5,35,5,4,12,5,Yes,No,Adult
CUST17556,Female,67 ,Germany,Premium,649,45,20,Action,2,4,5,3,4,117,10,No,Yes,Senior
CUST17557,Female,47 ,UK,Basic,199,2,86,Romance,3,5,17,1,5,92,6,Yes,Yes,Middle Aged
CUST17558,Male,18 ,Australia,Basic,199,24,36,Comedy,2,5,33,3,2,80,2,No,Yes,Young
CUST17559,Female,34 ,Germany,Standard,499,42,60,Thriller,4,2,37,8,0,112,8,No,No,Adult
CUST17560,Female,66 ,Germany,Premium,649,61,65,Romance,5,5,35,4,0,42,1,Yes,No,Senior
CUST17561,Male,46 ,Brazil,Standard,499,10,52,Documentary,1,2,2,1,5,44,8,No,No,Middle Aged
CUST17562,Female,36 ,Japan,Standard,499,8,61,Action,2,4,47,3,2,54,4,No,Yes,Adult
CUST17563,Male,18 ,Brazil,Premium,649,48,96,Thriller,1,2,49,1,1,106,3,No,Yes,Young
CUST17564,Female,45 ,Brazil,Basic,199,44,14,Sci-Fi,4,3,6,6,4,46,3,Yes,Yes,Middle Aged
CUST17565,Female,70 ,France,Basic,199,36,21,Drama,3,1,12,0,1,16,7,No,No,Senior
CUST17566,Male,27 ,UK,Standard,499,11,59,Drama,1,2,41,5,1,91,3,Yes,Yes,Adult
CUST17567,Male,67 ,India,Standard,499,44,29,Romance,3,5,5,7,4,59,9,No,Yes,Senior
CUST17568,Male,37 ,Japan,Premium,649,61,64,Documentary,1,2,45,7,2,91,7,Yes,No,Adult
CUST17569,Female,66 ,Brazil,Standard,499,31,62,Thriller,2,3,45,4,0,48,10,No,No,Senior
CUST17570,Male,37 ,India,Basic,199,43,93,Comedy,5,2,41,2,1,79,3,No,Yes,Adult
CUST17571,Male,67 ,Japan,Basic,199,27,43,Action,2,1,32,7,0,100,1,No,Yes,Senior
CUST17572,Male,36 ,USA,Premium,649,69,26,Romance,3,2,22,3,1,103,10,Yes,No,Adult
CUST17573,Male,68 ,South Korea,Basic,199,56,35,Drama,1,2,30,6,3,98,1,Yes,Yes,Senior
CUST17574,Male,58 ,Australia,Basic,199,67,45,Comedy,3,4,3,4,1,47,9,No,No,Senior
CUST17575,Female,66 ,South Korea,Standard,499,43,67,Thriller,3,2,1,0,3,22,10,No,No,Senior
CUST17576,Female,70 ,India,Standard,499,56,42,Drama,4,2,42,8,1,8,6,Yes,No,Senior
CUST17577,Male,18 ,USA,Basic,199,28,65,Documentary,1,1,33,4,1,21,5,Yes,No,Young
CUST17578,Female,28 ,South Korea,Basic,199,48,70,Action,2,1,11,5,1,19,1,Yes,No,Adult
CUST17579,Female,41 ,Canada,Standard,499,24,44,Horror,1,3,30,5,0,82,4,No,Yes,Middle Aged
CUST17580,Male,57 ,Germany,Standard,499,9,68,Thriller,1,4,50,1,2,91,2,Yes,Yes,Senior
CUST17581,Male,63 ,Germany,Basic,199,36,31,Horror,5,1,28,5,2,112,2,No,Yes,Senior
CUST17582,Female,59 ,Japan,Standard,499,71,27,Comedy,1,5,16,1,2,89,9,No,No,Senior
CUST17583,Female,47 ,UK,Standard,499,5,51,Romance,3,1,6,6,3,96,5,Yes,Yes,Middle Aged
CUST17584,Male,62 ,UK,Premium,649,21,83,Comedy,3,5,6,5,0,91,6,No,No,Senior
CUST17585,Female,28 ,Japan,Standard,499,44,20,Documentary,2,2,13,7,2,102,5,No,No,Adult
CUST17586,Female,32 ,France,Standard,499,52,26,Romance,5,2,4,5,4,109,9,No,Yes,Adult
CUST17587,Female,22 ,UK,Premium,649,35,49,Sci-Fi,5,3,34,4,4,90,3,No,Yes,Young
CUST17588,Male,34 ,India,Standard,499,25,25,Comedy,3,3,34,4,4,6,8,No,No,Adult
CUST17589,Male,31 ,Canada,Premium,649,51,24,Drama,3,3,42,5,5,119,9,Yes,Yes,Adult
CUST17590,Female,41 ,Brazil,Standard,499,21,31,Comedy,4,1,0,2,5,94,1,Yes,Yes,Middle Aged
CUST17591,Male,38 ,UK,Premium,649,64,57,Comedy,4,5,19,1,3,117,9,No,Yes,Adult
CUST17592,Male,24 ,Germany,Standard,499,69,44,Documentary,1,2,39,3,5,58,4,Yes,Yes,Young
CUST17593,Male,28 ,India,Standard,499,24,31,Romance,1,4,45,0,0,84,10,Yes,No,Adult
CUST17594,Female,40 ,Canada,Premium,649,43,15,Sci-Fi,1,4,45,3,3,63,6,No,Yes,Adult
CUST17595,Female,47 ,Japan,Standard,499,7,37,Thriller,2,5,45,4,2,51,5,Yes,No,Middle Aged
CUST17596,Female,40 ,Germany,Basic,199,63,24,Horror,1,5,7,6,5,102,10,No,Yes,Adult
CUST17597,Female,38 ,Brazil,Standard,499,11,54,Sci-Fi,4,3,48,4,4,114,10,Yes,Yes,Adult
CUST17598,Male,38 ,Japan,Premium,649,18,33,Sci-Fi,4,2,17,0,0,78,5,Yes,No,Adult
CUST17599,Male,45 ,Germany,Standard,499,48,36,Drama,1,4,27,8,3,107,2,Yes,Yes,Middle Aged
CUST17600,Female,51 ,USA,Basic,199,49,29,Comedy,1,5,1,7,4,73,2,Yes,Yes,Middle Aged
CUST17601,Male,38 ,USA,Basic,199,63,44,Drama,4,5,35,7,3,109,2,No,Yes,Adult
CUST17602,Male,31 ,Germany,Basic,199,13,69,Sci-Fi,3,3,7,3,0,42,4,No,Yes,Adult
CUST17603,Male,21 ,South Korea,Basic,199,53,21,Sci-Fi,1,2,5,1,3,41,4,No,Yes,Young
CUST17604,Female,29 ,Japan,Basic,199,52,58,Romance,1,4,10,1,5,93,4,Yes,Yes,Adult
CUST17605,Female,57 ,India,Basic,199,59,28,Drama,1,2,24,6,5,45,4,No,Yes,Senior
CUST17606,Male,34 ,South Korea,Premium,649,23,62,Action,4,2,21,0,1,57,7,No,No,Adult
CUST17607,Female,42 ,USA,Basic,199,42,33,Comedy,5,1,40,3,5,79,10,No,Yes,Middle Aged
CUST17608,Female,18 ,Canada,Premium,649,56,64,Sci-Fi,5,2,26,4,0,5,4,Yes,No,Young
CUST17609,Female,32 ,Australia,Premium,649,22,59,Thriller,3,1,36,2,2,65,9,Yes,No,Adult
CUST17610,Male,34 ,UK,Basic,199,25,13,Horror,5,1,48,0,1,13,9,Yes,No,Adult
CUST17611,Female,68 ,Brazil,Standard,499,28,9,Documentary,4,2,25,5,1,18,4,No,Yes,Senior
CUST17612,Female,68 ,Australia,Standard,499,59,54,Horror,5,5,14,4,5,112,3,Yes,Yes,Senior
CUST17613,Male,27 ,Japan,Premium,649,24,27,Action,3,3,33,4,2,14,6,No,No,Adult
CUST17614,Female,46 ,India,Premium,649,38,45,Romance,2,5,45,8,4,68,8,Yes,Yes,Middle Aged
CUST17615,Female,69 ,UK,Standard,499,42,60,Thriller,2,3,46,8,2,51,8,Yes,No,Senior
CUST17616,Female,58 ,UK,Standard,499,17,55,Drama,3,2,31,4,1,113,5,Yes,No,Senior
CUST17617,Female,61 ,UK,Premium,649,47,42,Documentary,1,1,2,6,0,24,3,No,Yes,Senior
CUST17618,Female,19 ,USA,Premium,649,62,39,Romance,5,3,31,0,4,18,6,No,No,Young
CUST17619,Female,28 ,UK,Standard,499,17,40,Romance,3,5,2,7,5,24,10,Yes,No,Adult
CUST17620,Male,21 ,Brazil,Standard,499,23,29,Romance,5,2,33,3,1,19,5,Yes,No,Young
CUST17621,Male,61 ,Australia,Premium,649,59,81,Comedy,4,5,46,0,4,108,9,Yes,Yes,Senior
CUST17622,Male,24 ,Canada,Standard,499,51,54,Comedy,1,2,41,8,2,31,9,No,No,Young
CUST17623,Male,64 ,Australia,Standard,499,54,62,Sci-Fi,5,4,5,6,2,48,8,No,No,Senior
CUST17624,Female,35 ,Japan,Standard,499,19,60,Sci-Fi,1,5,35,8,2,110,10,No,No,Adult
CUST17625,Male,70 ,France,Standard,499,27,57,Sci-Fi,4,5,13,7,5,98,10,Yes,Yes,Senior
CUST17626,Female,40 ,Brazil,Standard,499,2,21,Comedy,5,5,25,4,4,51,10,Yes,Yes,Adult
CUST17627,Female,58 ,Brazil,Basic,199,57,47,Thriller,5,5,33,3,0,97,1,No,Yes,Senior
CUST17628,Female,47 ,Germany,Standard,499,26,46,Romance,2,5,18,6,3,38,9,Yes,No,Middle Aged
CUST17629,Male,33 ,India,Standard,499,52,15,Drama,5,5,5,5,0,85,1,No,Yes,Adult
CUST17630,Male,66 ,USA,Standard,499,51,25,Horror,4,4,0,2,4,99,10,No,Yes,Senior
CUST17631,Female,45 ,France,Standard,499,38,65,Drama,4,3,15,2,2,16,7,No,No,Middle Aged
CUST17632,Male,51 ,UK,Premium,649,55,77,Sci-Fi,5,3,7,8,0,18,9,Yes,No,Middle Aged
CUST17633,Female,62 ,India,Premium,649,41,47,Thriller,3,1,22,1,5,20,6,No,No,Senior
CUST17634,Female,27 ,South Korea,Standard,499,38,69,Action,5,1,22,8,0,29,9,Yes,No,Adult
CUST17635,Male,52 ,Brazil,Standard,499,23,31,Drama,2,5,27,6,4,5,4,Yes,Yes,Middle Aged
CUST17636,Female,41 ,UK,Standard,499,23,33,Sci-Fi,1,5,34,8,4,28,10,No,No,Middle Aged
CUST17637,Female,59 ,India,Premium,649,39,0,Documentary,2,2,45,6,4,117,5,Yes,Yes,Senior
CUST17638,Female,18 ,UK,Premium,649,7,35,Drama,4,1,42,0,5,4,2,Yes,Yes,Young
CUST17639,Female,47 ,Japan,Standard,499,11,44,Action,4,5,49,1,2,21,4,Yes,No,Middle Aged
CUST17640,Female,36 ,USA,Standard,499,68,67,Thriller,2,4,28,2,1,67,3,No,Yes,Adult
CUST17641,Female,28 ,Japan,Basic,199,4,53,Comedy,3,1,31,3,1,62,4,No,Yes,Adult
CUST17642,Female,65 ,UK,Basic,199,43,55,Sci-Fi,3,4,17,6,5,28,5,No,No,Senior
CUST17643,Male,37 ,India,Premium,649,38,35,Comedy,2,5,38,3,4,83,2,No,Yes,Adult
CUST17644,Female,37 ,France,Basic,199,17,20,Romance,4,2,49,2,3,59,8,Yes,Yes,Adult
CUST17645,Male,57 ,South Korea,Basic,199,12,51,Horror,3,5,1,2,5,48,9,No,Yes,Senior
CUST17646,Female,63 ,Germany,Standard,499,24,34,Thriller,2,4,24,1,4,79,5,Yes,Yes,Senior
CUST17647,Female,53 ,Brazil,Standard,499,26,52,Action,3,4,13,1,1,53,7,Yes,No,Middle Aged
CUST17648,Male,20 ,Canada,Premium,649,52,67,Thriller,5,5,47,2,5,106,2,Yes,Yes,Young
CUST17649,Male,64 ,USA,Premium,649,71,56,Thriller,2,5,43,3,2,34,9,Yes,No,Senior
CUST17650,Male,18 ,Brazil,Standard,499,5,28,Sci-Fi,3,1,35,4,1,79,5,No,No,Young
CUST17651,Male,44 ,Australia,Standard,499,21,52,Thriller,4,4,42,3,3,79,5,No,Yes,Middle Aged
CUST17652,Female,32 ,Australia,Basic,199,13,38,Thriller,1,5,28,2,1,26,2,No,Yes,Adult
CUST17653,Male,22 ,USA,Basic,199,35,43,Romance,4,1,24,4,1,41,7,Yes,No,Young
CUST17654,Male,33 ,France,Standard,499,50,42,Action,4,4,29,6,1,39,2,Yes,No,Adult
CUST17655,Female,23 ,USA,Standard,499,42,51,Sci-Fi,5,5,46,8,3,58,1,No,Yes,Young
CUST17656,Female,57 ,Germany,Standard,499,12,28,Action,1,5,39,2,2,80,6,Yes,No,Senior
CUST17657,Female,18 ,Australia,Basic,199,68,24,Sci-Fi,5,1,42,1,2,42,5,Yes,No,Young
CUST17658,Female,69 ,South Korea,Standard,499,37,84,Thriller,2,3,14,7,3,33,1,No,Yes,Senior
CUST17659,Female,26 ,Canada,Premium,649,12,36,Sci-Fi,3,4,44,4,0,38,7,No,No,Adult
CUST17660,Female,33 ,Germany,Basic,199,7,39,Action,5,3,45,2,0,55,5,No,No,Adult
CUST17661,Male,21 ,Germany,Premium,649,18,0,Action,2,5,8,6,3,35,9,No,Yes,Young
CUST17662,Female,69 ,Australia,Basic,199,25,43,Documentary,3,4,28,4,3,30,3,No,Yes,Senior
CUST17663,Female,30 ,USA,Premium,649,40,41,Horror,1,2,29,2,2,14,5,No,No,Adult
CUST17664,Male,31 ,Brazil,Premium,649,33,14,Horror,5,2,0,0,3,95,8,Yes,Yes,Adult
CUST17665,Female,27 ,UK,Standard,499,20,56,Sci-Fi,3,3,8,2,1,102,1,Yes,Yes,Adult
CUST17666,Male,46 ,Brazil,Standard,499,37,34,Horror,1,3,17,1,3,47,5,No,Yes,Middle Aged
CUST17667,Male,65 ,Canada,Standard,499,71,49,Drama,2,4,25,3,5,59,6,Yes,Yes,Senior
CUST17668,Male,40 ,Australia,Premium,649,22,70,Action,1,5,17,6,4,91,4,No,Yes,Adult
CUST17669,Female,37 ,Australia,Premium,649,15,30,Documentary,5,4,28,2,4,28,6,No,No,Adult
CUST17670,Female,41 ,India,Basic,199,56,53,Romance,5,3,13,8,5,53,10,No,Yes,Middle Aged
CUST17671,Male,18 ,France,Basic,199,3,32,Comedy,2,2,2,3,5,0,10,Yes,No,Young
CUST17672,Male,67 ,Brazil,Standard,499,71,59,Thriller,4,2,47,2,5,82,1,Yes,Yes,Senior
CUST17673,Female,47 ,India,Standard,499,44,56,Thriller,2,2,47,4,0,31,9,Yes,No,Middle Aged
CUST17674,Male,56 ,Brazil,Standard,499,56,33,Action,4,1,16,0,5,120,6,Yes,Yes,Senior
CUST17675,Female,70 ,Brazil,Premium,649,25,86,Drama,1,4,40,5,0,120,3,Yes,Yes,Senior
CUST17676,Female,50 ,France,Standard,499,17,65,Comedy,5,4,27,8,3,86,7,No,Yes,Middle Aged
CUST17677,Female,32 ,India,Premium,649,64,44,Comedy,1,3,49,8,5,67,4,Yes,Yes,Adult
CUST17678,Female,30 ,India,Basic,199,31,50,Comedy,4,4,45,8,1,66,7,Yes,No,Adult
CUST17679,Female,67 ,Australia,Basic,199,68,24,Thriller,4,4,41,8,0,67,10,Yes,No,Senior
CUST17680,Female,68 ,UK,Standard,499,22,17,Thriller,5,2,37,0,2,26,3,No,Yes,Senior
CUST17681,Female,35 ,South Korea,Standard,499,41,79,Sci-Fi,3,2,19,0,3,72,2,No,Yes,Adult
CUST17682,Female,20 ,UK,Premium,649,1,10,Documentary,4,4,24,0,3,109,6,No,Yes,Young
CUST17683,Female,30 ,South Korea,Premium,649,61,41,Action,3,4,16,5,4,12,10,Yes,No,Adult
CUST17684,Male,58 ,USA,Standard,499,71,8,Action,5,4,19,7,5,114,6,No,Yes,Senior
CUST17685,Female,54 ,Germany,Standard,499,61,63,Horror,5,1,47,4,3,39,7,No,No,Middle Aged
CUST17686,Male,31 ,France,Standard,499,60,37,Sci-Fi,3,3,39,5,5,113,4,No,Yes,Adult
CUST17687,Male,38 ,Canada,Standard,499,67,30,Action,2,3,48,6,5,98,9,Yes,Yes,Adult
CUST17688,Female,26 ,India,Basic,199,52,84,Comedy,5,5,21,5,0,77,9,No,No,Adult
CUST17689,Female,49 ,India,Standard,499,34,24,Comedy,1,1,41,6,2,63,8,No,No,Middle Aged
CUST17690,Male,50 ,Japan,Standard,499,8,53,Sci-Fi,2,4,37,6,5,48,3,Yes,Yes,Middle Aged
CUST17691,Male,61 ,UK,Premium,649,13,12,Action,1,3,45,4,1,69,10,Yes,Yes,Senior
CUST17692,Female,37 ,Japan,Premium,649,65,52,Action,2,4,24,7,4,54,4,No,Yes,Adult
CUST17693,Male,62 ,India,Basic,199,58,42,Sci-Fi,5,1,20,3,4,35,5,Yes,No,Senior
CUST17694,Female,65 ,UK,Basic,199,24,26,Horror,2,5,11,1,5,43,2,Yes,Yes,Senior
CUST17695,Male,62 ,France,Premium,649,34,60,Sci-Fi,3,4,19,3,1,24,1,Yes,No,Senior
CUST17696,Male,33 ,Australia,Basic,199,12,30,Sci-Fi,5,5,40,7,3,74,10,Yes,Yes,Adult
CUST17697,Female,25 ,India,Standard,499,4,35,Romance,1,3,16,2,2,56,1,No,Yes,Adult
CUST17698,Female,51 ,Australia,Premium,649,25,75,Horror,4,5,42,0,2,52,2,No,Yes,Middle Aged
CUST17699,Male,20 ,India,Standard,499,1,57,Thriller,1,3,44,2,1,53,4,Yes,Yes,Young
CUST17700,Female,50 ,South Korea,Premium,649,23,77,Sci-Fi,1,2,48,0,1,70,7,No,No,Middle Aged
CUST17701,Female,36 ,UK,Standard,499,19,57,Romance,2,2,47,0,1,83,3,No,Yes,Adult
CUST17702,Female,26 ,Canada,Basic,199,63,83,Sci-Fi,2,3,24,4,3,39,1,No,Yes,Adult
CUST17703,Male,66 ,Australia,Basic,199,65,60,Drama,2,1,27,3,1,35,9,Yes,No,Senior
CUST17704,Male,66 ,South Korea,Premium,649,36,14,Drama,5,2,0,0,1,11,7,No,No,Senior
CUST17705,Female,64 ,USA,Basic,199,66,12,Comedy,1,1,9,6,0,42,8,No,No,Senior
CUST17706,Female,54 ,South Korea,Standard,499,17,45,Romance,4,5,2,8,2,29,2,Yes,No,Middle Aged
CUST17707,Male,31 ,South Korea,Standard,499,55,45,Action,3,1,50,3,5,120,9,No,Yes,Adult
CUST17708,Male,54 ,Canada,Standard,499,66,65,Horror,2,2,7,7,2,24,1,No,Yes,Middle Aged
CUST17709,Male,27 ,Germany,Premium,649,71,73,Sci-Fi,4,2,42,0,0,65,6,Yes,No,Adult
CUST17710,Male,22 ,Germany,Standard,499,28,51,Action,4,3,24,1,2,96,8,Yes,No,Young
CUST17711,Male,41 ,Canada,Standard,499,6,26,Drama,3,4,20,7,0,24,6,Yes,No,Middle Aged
CUST17712,Female,36 ,UK,Premium,649,48,96,Sci-Fi,2,1,29,4,5,9,4,Yes,Yes,Adult
CUST17713,Male,37 ,France,Standard,499,56,2,Horror,2,1,46,8,3,41,8,Yes,Yes,Adult
CUST17714,Male,30 ,Japan,Basic,199,16,25,Action,2,1,29,7,1,77,5,Yes,No,Adult
CUST17715,Female,53 ,Brazil,Basic,199,8,29,Horror,1,5,47,7,4,24,10,Yes,No,Middle Aged
CUST17716,Female,41 ,Australia,Basic,199,9,72,Sci-Fi,2,5,3,5,1,94,5,Yes,No,Middle Aged
CUST17717,Female,39 ,France,Basic,199,8,56,Thriller,2,3,12,5,4,87,10,No,Yes,Adult
CUST17718,Female,30 ,Japan,Basic,199,7,58,Horror,4,2,40,3,5,66,1,No,Yes,Adult
CUST17719,Female,29 ,USA,Standard,499,39,54,Documentary,2,2,18,4,0,106,7,Yes,No,Adult
CUST17720,Female,21 ,Germany,Premium,649,52,33,Documentary,5,5,41,0,1,18,4,No,Yes,Young
CUST17721,Female,47 ,South Korea,Standard,499,56,75,Thriller,5,1,16,4,5,113,9,No,Yes,Middle Aged
CUST17722,Male,49 ,Australia,Premium,649,22,28,Documentary,3,4,7,0,5,27,4,No,Yes,Middle Aged
CUST17723,Female,42 ,Brazil,Basic,199,42,33,Drama,3,3,33,7,3,105,9,No,Yes,Middle Aged
CUST17724,Male,32 ,France,Basic,199,31,56,Comedy,1,5,11,6,1,20,8,Yes,No,Adult
CUST17725,Female,43 ,Canada,Basic,199,13,58,Drama,4,1,21,2,3,96,1,Yes,Yes,Middle Aged
CUST17726,Female,53 ,Brazil,Standard,499,16,48,Thriller,4,1,38,3,0,61,9,Yes,No,Middle Aged
CUST17727,Male,49 ,France,Basic,199,69,59,Sci-Fi,2,2,46,8,1,119,5,No,No,Middle Aged
CUST17728,Female,68 ,Australia,Premium,649,71,73,Comedy,4,2,2,1,1,90,2,Yes,Yes,Senior
CUST17729,Male,65 ,Germany,Basic,199,39,41,Romance,4,3,2,2,5,56,1,Yes,Yes,Senior
CUST17730,Female,59 ,Brazil,Premium,649,37,72,Comedy,1,3,48,7,5,19,9,No,No,Senior
CUST17731,Male,37 ,Canada,Premium,649,65,33,Horror,2,4,48,6,3,93,9,Yes,Yes,Adult
CUST17732,Male,29 ,France,Basic,199,22,28,Thriller,2,3,2,4,5,72,10,Yes,Yes,Adult
CUST17733,Male,20 ,France,Standard,499,1,25,Sci-Fi,4,3,32,8,0,26,8,No,No,Young
CUST17734,Male,27 ,India,Standard,499,18,46,Thriller,5,1,44,4,2,17,2,Yes,No,Adult
CUST17735,Male,47 ,South Korea,Standard,499,34,72,Romance,1,4,34,7,0,72,4,Yes,Yes,Middle Aged
CUST17736,Male,33 ,India,Basic,199,11,70,Romance,5,5,5,6,5,85,9,No,Yes,Adult
CUST17737,Male,33 ,Japan,Premium,649,1,29,Sci-Fi,4,2,4,3,1,18,1,No,Yes,Adult
CUST17738,Female,64 ,UK,Premium,649,58,27,Drama,4,2,36,5,4,77,10,Yes,Yes,Senior
CUST17739,Female,61 ,Brazil,Basic,199,23,36,Romance,4,1,12,5,1,28,5,No,No,Senior
CUST17740,Female,59 ,Canada,Basic,199,41,89,Thriller,3,4,21,1,0,66,10,Yes,No,Senior
CUST17741,Male,51 ,France,Basic,199,56,52,Documentary,3,4,33,0,3,48,10,Yes,Yes,Middle Aged
CUST17742,Male,40 ,Canada,Basic,199,64,78,Romance,5,5,41,2,5,115,3,No,Yes,Adult
CUST17743,Male,32 ,South Korea,Standard,499,11,0,Thriller,3,5,25,6,1,83,7,No,Yes,Adult
CUST17744,Male,69 ,UK,Basic,199,52,43,Action,1,5,33,0,0,111,2,Yes,Yes,Senior
CUST17745,Male,37 ,France,Basic,199,71,48,Romance,5,2,22,0,2,104,4,Yes,Yes,Adult
CUST17746,Male,31 ,UK,Standard,499,23,66,Romance,3,1,11,3,1,71,2,No,Yes,Adult
CUST17747,Female,35 ,Canada,Basic,199,25,51,Horror,4,5,29,5,5,19,6,Yes,No,Adult
CUST17748,Male,53 ,Japan,Basic,199,38,43,Thriller,1,4,15,4,1,13,2,No,Yes,Middle Aged
CUST17749,Male,45 ,Canada,Basic,199,48,8,Documentary,5,4,45,5,0,20,6,No,No,Middle Aged
CUST17750,Female,53 ,UK,Basic,199,12,77,Sci-Fi,1,5,4,3,4,80,7,No,Yes,Middle Aged
CUST17751,Female,24 ,USA,Premium,649,37,49,Horror,3,2,46,4,4,113,5,No,Yes,Young
CUST17752,Female,53 ,South Korea,Premium,649,63,50,Comedy,3,4,27,0,4,89,6,No,Yes,Middle Aged
CUST17753,Female,30 ,France,Standard,499,34,26,Action,5,5,0,0,3,85,3,No,Yes,Adult
CUST17754,Male,18 ,Japan,Standard,499,12,63,Documentary,1,4,7,4,0,8,9,Yes,No,Young
CUST17755,Female,33 ,Canada,Standard,499,38,43,Thriller,1,1,37,6,4,107,3,No,Yes,Adult
CUST17756,Female,69 ,France,Standard,499,26,34,Sci-Fi,1,3,17,8,5,2,1,Yes,Yes,Senior
CUST17757,Male,64 ,France,Standard,499,13,51,Documentary,2,3,30,1,0,72,3,No,Yes,Senior
CUST17758,Male,61 ,Australia,Basic,199,4,71,Romance,5,3,41,0,3,35,1,No,Yes,Senior
CUST17759,Male,68 ,Brazil,Standard,499,60,0,Sci-Fi,4,4,18,1,2,60,6,Yes,Yes,Senior
CUST17760,Female,70 ,USA,Standard,499,23,35,Drama,4,1,1,5,1,57,3,Yes,Yes,Senior
CUST17761,Female,56 ,India,Basic,199,60,32,Documentary,2,4,47,0,1,107,4,No,Yes,Senior
CUST17762,Male,36 ,France,Standard,499,62,36,Documentary,5,4,31,4,2,44,4,No,Yes,Adult
CUST17763,Female,23 ,South Korea,Premium,649,22,67,Comedy,4,5,10,2,2,68,3,No,Yes,Young
CUST17764,Male,64 ,Brazil,Basic,199,3,0,Action,2,5,50,3,4,100,2,No,Yes,Senior
CUST17765,Female,60 ,USA,Standard,499,18,46,Action,5,1,44,7,4,28,8,Yes,No,Senior
CUST17766,Female,30 ,Canada,Standard,499,58,59,Action,5,3,25,7,0,86,2,Yes,Yes,Adult
CUST17767,Female,27 ,Germany,Standard,499,13,46,Sci-Fi,1,5,47,0,0,15,2,Yes,No,Adult
CUST17768,Female,19 ,USA,Premium,649,7,57,Comedy,5,1,4,7,0,25,1,Yes,No,Young
CUST17769,Female,51 ,USA,Standard,499,39,42,Documentary,2,1,12,4,5,19,2,No,Yes,Middle Aged
CUST17770,Female,24 ,India,Standard,499,41,38,Drama,1,4,26,8,5,112,7,No,Yes,Young
CUST17771,Male,65 ,France,Standard,499,24,56,Action,2,2,22,6,4,60,4,Yes,Yes,Senior
CUST17772,Female,67 ,South Korea,Standard,499,43,71,Thriller,2,2,38,4,2,53,10,No,No,Senior
CUST17773,Female,64 ,USA,Standard,499,6,30,Horror,2,5,5,2,3,55,1,Yes,Yes,Senior
CUST17774,Female,30 ,France,Premium,649,49,10,Romance,3,5,34,3,5,92,9,No,Yes,Adult
CUST17775,Female,38 ,Japan,Premium,649,43,18,Thriller,4,4,41,6,4,62,1,Yes,Yes,Adult
CUST17776,Female,57 ,South Korea,Premium,649,30,52,Action,3,1,3,2,3,118,8,No,Yes,Senior
CUST17777,Male,26 ,India,Standard,499,9,45,Romance,3,2,40,0,3,118,4,Yes,Yes,Adult
